Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
83.52,20708,20710.6328125,20762.421875,20798.10546875,20784.419921875,20765.47265625,20754.10546875,20768.89453125,20798.3671875,20825,20825,20825,20793.421875,20746.263671875,20745.52734375,20760.26171875,20763,20763,20710.89453125,20646,20762.689453125,44.8870581832326
85.26,20608,20604.6328125,20620.841796875,20661.3671875,20657.15625,20652.947265625,20655.3671875,20669.947265625,20694.3671875,20712.94921875,20706.10546875,20727.68359375,20720.52734375,20673.7890625,20679.369140625,20706.736328125,20701.89453125,20684.7890625,20615.736328125,20566,20666.0103515625,44.1469353173273
87,20554,20544.791015625,20544.158203125,20571,20574.3671875,20591.47265625,20611.89453125,20627.525390625,20631.736328125,20623.474609375,20617.158203125,20638.841796875,20635.263671875,20634.47265625,20649.525390625,20643.73828125,20645.2109375,20578.89453125,20535,20491,20597.1762695312,45.5072322671805
88.74,20516,20501.3671875,20456.2109375,20475,20482.7890625,20524.10546875,20570,20591.208984375,20583,20569.263671875,20540.841796875,20538.26171875,20548.158203125,20558.2109375,20583.3671875,20587.841796875,20576.89453125,20522.208984375,20441.158203125,20404,20528.4944335938,53.7709042945227
90.48,20508,20459.7890625,20415.68359375,20382.158203125,20415,20482.630859375,20522.31640625,20563.47265625,20553.7890625,20519.474609375,20480,20474.158203125,20496.263671875,20514.947265625,20550.947265625,20548.578125,20510.474609375,20447.6328125,20366.158203125,20349,20478.0237304688,64.1425431953513
92.22,20470,20441.525390625,20378.052734375,20368.736328125,20371.68359375,20416.68359375,20455.525390625,20494.736328125,20515.158203125,20508.89453125,20471.52734375,20454,20461.578125,20474.89453125,20497.421875,20490.578125,20444.89453125,20392.263671875,20347.2109375,20320,20438.7682617187,57.4328984104251
93.96,20454,20407.10546875,20388.3671875,20362.052734375,20349.841796875,20386.158203125,20408.26171875,20451,20469.52734375,20458.2109375,20438.2109375,20412.421875,20406.52734375,20413.474609375,20421.89453125,20417.68359375,20373.89453125,20362.419921875,20302.31640625,20278,20398.0684570313,49.8507887022863
95.7,20408,20382.31640625,20372.2109375,20381.84375,20335.525390625,20346.052734375,20350.578125,20366.15625,20395.841796875,20411.7890625,20407.052734375,20375.263671875,20352.31640625,20346.263671875,20342.052734375,20341,20313.2109375,20303.52734375,20284.052734375,20253,20353.402734375,41.9384749693945
97.44,20366,20349.68359375,20365.052734375,20380.421875,20322.31640625,20314.947265625,20312,20322.68359375,20351.52734375,20372.158203125,20379,20349.47265625,20312.2109375,20292.052734375,20274.47265625,20266.841796875,20251.68359375,20245.421875,20237.419921875,20207,20313.618359375,52.1067212276683
99.18,20324,20295.89453125,20312.421875,20310,20280.736328125,20287.578125,20280.841796875,20291.419921875,20292.263671875,20296.73828125,20316.2109375,20300.89453125,20268.68359375,20251.841796875,20233.52734375,20215.369140625,20207.791015625,20207,20168.158203125,20153,20264.7185546875,50.4064341064859
